MGI symbol,430V2_Enrich,430V2_Hedges_g,430V2_Var_g,430V2_SEg
1110006G14Rik,-0.011703076923077482,-0.06771375409433535,0.3703996962718336,0.6086047126598952
1110007C09Rik,0.3410235897435898,2.4828707331905933,0.5629016314356101,0.7502677065125555
1110008E08Rik,-0.19631333333333423,-0.5263275283867633,0.37891330610446394,0.61555934409646
1110008F13Rik,-0.44529692307692414,-3.301317687635463,0.7108407375906216,0.8431137156935722
1110008J03Rik,0.03533343589743634,0.16522984586954434,0.37120320157287334,0.6092642746375301
1110008L16Rik,0.033899487179486876,0.14846889684035525,0.37094525442294124,0.6090527517571374
1110008P14Rik,-1.3087541025641052,-2.446000353994175,0.5572225893732737,0.7464734351423858
1110012L19Rik,-0.04735769230769371,-0.138524205426873,0.3708560651154461,0.6089795276652953
1110017D15Rik,0.40061205128205124,0.7696403193493809,0.38876722966791705,0.6235120124487715
1110018G07Rik,0.13044833333333372,-3.7918738118999347,1.4651027316904477,1.1086581154336483
1110032A03Rik,-0.4991625641025639,-1.6558765510801141,0.45594163376944064,0.6752345027984282
1110032F04Rik,-1.6105997435897441,-2.796852175037259,0.6147058505379929,0.7840317917903539
1110034G24Rik,0.32470435897435834,2.055389816666472,0.5022760133331675,0.7087143383149289
1110035H17Rik,-0.0852769230769228,-0.2321756734285041,0.37194095848553455,0.6098696241702275
1110035M17Rik,-1.0058176923076934,-5.399705300982666,1.281406952052045,1.1319924699626076
1110037F02Rik,-0.06943615384615542,-0.9561859096240544,0.4705218200955281,0.6827351586264594
1110038B12Rik,0.11590205128205344,0.4710748717191596,0.3771911457178235,0.6141588928915899
1110038F14Rik,-0.18273897435897446,-0.6747591135443869,0.38448453092238544,0.6200681663513984
1110046J04Rik,-0.39237871794871726,-0.8843692360914166,0.39469731481093884,0.6282494049427654
1110051M20Rik,0.5647215384615389,1.8604994917390247,0.4784269839676968,0.6916841648958698
1110057K04Rik,0.7828150000000003,1.229561019382368,0.42160737517013064,0.6489581631545155
1110058L19Rik,-0.10315871794871789,-0.46925587262839336,0.3771376938187926,0.6141153750060265
1110059E24Rik,-0.28950794871794727,-1.1271043846881552,0.40995529444338724,0.6402775136168591
1110059G10Rik,-0.09801641025641139,-0.567793221171319,0.3803310709441634,0.616709875828305
1110059M19Rik,-0.6175610256410247,-1.3497574258104919,0.4271890698979904,0.653597024088995
1110065P20Rik,0.23732974358974346,0.9743372833467111,0.399923070935143,0.6323947113434323
1190002N15Rik,-0.4933193589743601,-1.9010701215781116,0.4842542401878236,0.6957063409521015
1190003J15Rik,-0.5499387179487174,-2.514194038590885,0.5677930247465959,0.7535204209220848
1190003K10Rik,-0.14044974358974383,-0.8418041853122236,0.392401231706697,0.6264193736680699
1190005I06Rik,0.6338143589743588,1.9939516115214844,0.49450150491544537,0.7032080097065486
1190007I07Rik,-0.34446589743589584,-1.6954006100311518,0.4600808861468478,0.6782926257500135
1200007C13Rik,-0.07625282051281967,-0.21521162185396667,0.37170378657456693,0.6096751483983638
1200011I18Rik,-0.02482576923076918,-1.149976373829972,0.5082170032068087,0.7072719732463462
1200014J11Rik,0.27469064102564067,1.5953788327794753,0.44992055847270873,0.670744626359431
1300002K09Rik,-0.19018897435897397,-1.1073774518165955,0.4085778109061545,0.6392009159146712
1300015D01Rik,-0.08291692307692333,-0.6079139073421624,0.3818051389670357,0.6179038266324588
1300017J02Rik,-0.0019038461538452012,-0.005943654711590445,0.37025751422613934,0.6084878916019113
1300018J18Rik,-0.3549835897435907,-1.3250599879023057,0.42512465936702454,0.6520158428803893
1500002C15Rik,-0.4073566666666668,-1.4134361256591004,0.4326877127976042,0.6577900218136515
1500002O10Rik,-0.1329656410256419,-0.42474519328267957,0.3758941752319334,0.6131020920139919
1500009C09Rik,2.067184871794873,1.8111850332685167,0.47276863602940644,0.6875817304360308
1500009L16Rik,0.4125402564102565,0.7816735579363502,0.38935058373068754,0.6239796340672407
1500011B03Rik,0.6411546153846146,1.974718428213099,0.5083398074735368,0.7102256294214973
1500011K16Rik,-0.00506923076923016,-0.014434266977205882,0.37026292113338427,0.6084923344902418
1500012F01Rik,0.3769982051282046,1.42125655849299,0.4333804791645145,0.6583163974598495
1500015O10Rik,-0.7301892307692306,-1.1014787580618093,0.4081706432083285,0.6388823390956495
1500016L03Rik,1.4304025641025646,1.5017687847653152,0.44073483159689436,0.6638786271577768
1500017E21Rik,-0.04397897435897402,-0.32675926125342486,0.3735930232193754,0.6112225643899081
1500035N22Rik,0.006929487179486493,0.022407290256376455,0.37027210046443004,0.6084998771277034
1600002H07Rik,-0.08860871794871805,-0.3982659984377026,0.37521315417864703,0.6125464506293764
1600002K03Rik,0.37976410256410364,1.8690883445141278,0.4794280114938653,0.6924074028300573
1600012H06Rik,-0.3207393589743588,-1.0641482612114184,0.41759177075823367,0.6454276415056039
1600012P17Rik,-0.11596051282051079,-0.454047078211084,0.3766988711699109,0.6137579907177673
1600014C10Rik,0.04093487179487054,0.6156789045758854,0.45477067582328684,0.6729560869286001
1600014C23Rik,-0.24842410256410208,-1.0909880199839652,0.40745187462355187,0.6383195709231794
1600014K23Rik,-0.330655384615385,-1.3765060483119103,0.4294679384138875,0.6553380337000803
1600015I10Rik,-0.21633666666666684,-1.0767518478384666,0.40648748968839626,0.6375637142187408
1600016N20Rik,-0.11919333333333437,-0.5841700612243241,0.3809206183948737,0.6171876686996215
1600025M17Rik,-0.2575153846153846,-1.0488519514636718,0.40463423575919627,0.6361086666279562
1600029D21Rik,-0.0032970512820509335,0.12023389028103755,0.3799267420376736,0.616373085295605
1600029I14Rik,0.13930641025641233,0.40271830064928743,0.37532459868384305,0.6126374120830714
1600029O15Rik,-0.15563692307692278,-0.48170379263312285,0.3775076147513207,0.6144164831377172
1700001C02Rik,0.32755153846153845,0.7143137430387968,0.40326525199470825,0.6348137867672093
1700001C19Rik,-0.14044710059171614,-0.503705833423526,0.3786564473929847,0.6153423534509721
1700001F09Rik,-0.05766846153846217,-0.3428189446276582,0.3739290611562734,0.6114973925997341
1700001G11Rik,-0.22396282051281968,-0.7378152167340671,0.38726801319529586,0.6223086157167486
1700001G17Rik,-0.044427948717949306,-0.11789423069106254,0.37069075555735514,0.6088437858411262
1700001J04Rik,0.024514871794870885,0.12610501847463432,0.3707533626215505,0.6088951983893045
1700001K19Rik,-0.3344784615384633,-1.1216313379443859,0.4095706870770013,0.6399770988691714
1700001L05Rik,-0.14914871794871765,-1.0079587073751564,0.40200580887432885,0.6340392802298047
1700001L19Rik,0.8368653846153844,3.2246262868167546,0.6952006193073356,0.8337869148093747
1700001O22Rik,-0.3692823076923082,-1.5904079072313768,0.44930007623716306,0.6702984978628274
1700001P01Rik,0.14102717948717824,1.0166405955361006,0.40255510089678515,0.6344723011265229
1700003D09Rik,-0.0814266666666672,-0.6464807776770302,0.38331695387846954,0.6191259596224903
1700003E16Rik,-0.14703410256410088,-0.3158368264366718,0.3733736884105848,0.6110431150177414
1700003F12Rik,0.11034692307692229,0.34718398077555707,0.37402318264725903,0.6115743476040006
1700003F17Rik,-0.10013358974358955,-0.7319043529654984,0.3869965346904679,0.622090455392516
1700003H04Rik,-0.17180085470085396,-0.38019329576644983,0.37617185903427247,0.613319641249301
1700003M02Rik,0.1719028205128197,0.6021545585873933,0.38158735126977206,0.6177275704303411
1700006A11Rik,-0.1487741025641034,-0.4156567352621926,0.375655489055436,0.6129074065920855
1700006E09Rik,-0.08618871794871685,-0.5771113962319047,0.3806644591208083,0.6169801124191997
1700006J14Rik,0.1433846153846159,1.6960482399990557,0.46014952376903195,0.6783432197413283
1700007B14Rik,0.0370635897435907,0.31509684500785384,0.3733590984355947,0.6110311763204843
1700007G11Rik,-0.09270717948717877,-0.4081888092970865,0.37546322600751564,0.6127505414175622
1700007J10Rik,0.022448461538461473,0.11705792226893467,0.37068461516784523,0.6088387431560555
1700007K09Rik,-0.2926907692307701,-0.5894389670474977,0.38111385700247336,0.6173441965406926
1700007K13Rik,1.6878164102564108,3.730738218360351,0.8052066494418654,0.8973330760881745
1700008A04Rik,-0.17645230769230746,-0.5979246670783432,0.3814287198658086,0.6175991579218746
1700008F21Rik,-0.19745615384615345,-1.159611631792062,0.412278258274768,0.6420889800290673
1700008I05Rik,-0.11156538461538412,-0.8546182460511202,0.3930805460840194,0.6269613593229006
1700008O03Rik,-0.09297333333333513,-0.3236746663883044,0.3936972880208064,0.6267026274527728
1700008P02Rik,-0.22424410256410265,-0.7950662436020043,0.3900104831225165,0.624508192998712
1700009J07Rik,-0.008155641025640925,-0.07524953372736272,0.3704333631416035,0.6086323710924383
1700009N14Rik,-0.08194717948718022,-0.4984648287417416,0.3780210098030519,0.6148341319437722
1700009P17Rik,0.4148346153846152,0.7535771150407926,0.3880026123911979,0.6228985570630243
1700010B08Rik,-0.13436615384615358,-0.4756666594831331,0.3773269968484053,0.6142694822701233
1700010D01Rik,-0.0914451282051294,-0.6500708348087822,0.3834624130773161,0.6192434198902045
1700010H22Rik,-0.4126579487179489,-1.5788031561520863,0.4481507666900286,0.669440637166604
1700010I14Rik,-0.09938141025640967,-0.6777727554027191,0.4253847330254412,0.6501133311677412
1700010L04Rik,-0.0005212820512818794,-0.0022255226305039795,0.3702565650361283,0.6084871116434006
1700011A15Rik,-0.0392261538461538,-0.2995532538915149,0.3730605400038163,0.6107868204241282
1700011E24Rik,-0.03593333333333426,-0.32064920044350376,0.3734694074359433,0.6111214342795901
1700011H14Rik,-0.04085205128205249,-0.34732444921113,0.37402623128827944,0.611576840052237
1700011I03Rik,-0.27590128205128295,-0.9709908040263037,0.3997196334283992,0.6322338439441527
1700011L22Rik,0.006484615384614756,0.03449416846638715,0.37029359299572856,0.608517537130795
1700011M02Rik,-0.22732205128205152,-0.8498858914971958,0.39282847364909723,0.6267602999944215
1700012A03Rik,-0.14353794871794978,-0.873239616810856,0.39408601739290927,0.6277627078705053
1700012B07Rik,-0.07967923076923178,-0.7627216888242269,0.38843592196275023,0.6232462771350906
1700012B09Rik,0.05429384615384514,0.14489678473538423,0.3709125064509931,0.6090258668160107
1700012B15Rik,-0.12833010256410304,-0.5249949886299057,0.42577066007205466,0.65212176666451
1700012L04Rik,-0.08267282051282088,-0.2146040636906946,0.3716956260111777,0.609668455811171
1700012P22Rik,-0.03893923076923045,-0.20163786711855997,0.37152696742691405,0.6095301201966266
1700013D24Rik,-0.03621897435897381,-0.08477185284731487,0.37048098110125915,0.6086714886548072
1700013F07Rik,0.4764043589743583,1.6119157969209905,0.45145242701776744,0.671902096304043
1700013G23Rik,0.27468307692307636,0.8281733402802579,0.3916898815548777,0.6258513254398985
1700013G24Rik,-0.08844820512820473,-0.6627284755010502,0.3839816925139085,0.619662563427797
1700013H16Rik,0.05067230769230768,0.6998854929395268,0.38556390098226034,0.6209379203932228
1700015E13Rik,0.05107487179487258,0.5596094224705982,0.38004274481009387,0.6164760699411567
1700015F17Rik,-0.2728605128205128,-1.4413243717707107,0.43517565852704254,0.6596784508584789
1700016C15Rik,-0.14512205128205125,-0.6047028053035808,0.38168345659209835,0.6178053549396431
1700016D06Rik,-0.16892128205128154,-1.1594570383623664,0.41226705475041114,0.6420802556927063
1700016G14Rik,-0.03504820512820528,-0.4234726088029907,0.3758604430816106,0.6130745819895085
1700016H13Rik,-0.02540461538461436,-0.18029961506241057,0.37127228373114946,0.6093211663245824
1700016K19Rik,-0.3125048717948733,-0.8138804875668301,0.3909564555077234,0.6252651081803009
1700017B05Rik,0.47843871794871795,1.5355226357173977,0.44393859040642597,0.6662871681237947
1700017D01Rik,-0.007032307692307782,-0.06505573232833353,0.37038866801605946,0.608595652314457
1700017G19Rik,-0.04974641025641002,-0.4354796290432234,0.3761827386098984,0.6133373774766204
1700017N19Rik,-0.19813641025641093,-0.743618231600738,0.3875366625804418,0.622524427296184
1700018A04Rik,-0.2521233333333335,-1.255452032667716,0.41951140420420713,0.6476970003050865
1700018A14Rik,0.038845384615384226,0.256948644438374,0.37231961669012015,0.6101799871268478
1700018B08Rik,-0.04009743589743575,-0.22334701906483342,0.3718152818478211,0.6097665798056016
1700018B24Rik,-0.009300512820512807,-0.05415853799696329,0.37034807110759677,0.6085622984605575
1700018C11Rik,-0.309462307692308,-1.513007556905108,0.4417936561080341,0.6646756021609596
1700018F24Rik,-0.3028394871794875,-1.4426813680311905,0.4352979580584211,0.659771140668051
1700018M17Rik,-0.135275128205131,-0.820344608134194,0.3912865751343741,0.6255290362040551
1700019A02Rik,-0.10956666666666726,-0.6493541785365726,0.3834333117933761,0.6192199219932899
1700019B03Rik,0.09143153846153851,0.4934592461325706,0.37786584861871414,0.6147079376571561
1700019D03Rik,-0.3632302564102581,-1.6266070402224748,0.45293923723457646,0.6730076056290719
1700019G06Rik,-0.3331143589743588,-1.6099294413788021,0.45125243545073096,0.6717532548865922
1700019G17Rik,0.23641102564102542,1.1326249104019135,0.43473826765562223,0.6579709586156594
1700019L03Rik,0.02077153846153834,0.07582514314706158,0.370436080641825,0.6086346035527597
1700019M22Rik,-0.19286256410256453,-1.546581515789308,0.4450037347870713,0.6670860025417047
1700019N19Rik,-0.1448469230769236,-0.6644198302120935,0.3840518387182561,0.6197191611675857
1700019O17Rik,-0.01468410256410202,-0.07474003488339341,0.3704309750318593,0.6086304092237417
1700020A23Rik,0.03509102564102573,0.21134573754015556,0.3716522546556725,0.6096328851494746
1700020I14Rik,-0.9892573717948718,-3.410182112591424,1.105668350747073,0.9522035354911912
1700020L24Rik,-0.12930025641025722,-1.2413942039420975,0.41841452180581756,0.6468496902726456
1700020N15Rik,-0.08117230769230677,-0.504788415344084,0.37821926476470996,0.614995337189405
1700021A07Rik,-0.1730794871794883,-0.95363331844466,0.3986756760704032,0.6314076940221771
1700021F05Rik,-0.1707441025641021,-0.3553077061970926,0.37420152169650517,0.6117201334732291
1700021F07Rik,0.13207179487179488,1.154582772533092,0.411914578338604,0.641805716972515
1700021K19Rik,0.33900589743589826,1.6029928720911515,0.45055597738063025,0.6712346664026153
1700021O21Rik,-0.11215384615384671,-0.6585928758507763,0.38381092826020385,0.6195247600057675
1700021P04Rik,-0.1811584615384625,-1.326335499643025,0.42523034330682624,0.6520968818410545
1700022A21Rik,-0.16260666666666612,-1.1580168307324876,0.4121627533895263,0.6419990291188347
1700023E05Rik,-0.12410136752136698,-0.3703460837444173,0.3785541692753695,0.6152017428040185
1700023F06Rik,0.4390089743589751,1.0565205715970705,0.405138776450404,0.6365051268060643
1700023H06Rik,-0.17521051282051392,-0.8967604002960264,0.3953870107420068,0.6287980683351427
1700023L04Rik,0.021075897435896884,0.16138328969145171,0.37107030294989884,0.6091554013139002
1700024J04Rik,0.19872948717948713,1.0654417158828846,0.4057303493171435,0.6369696612219011
1700024P04Rik,-0.07522102564102706,-0.3161889716849071,0.37338064356313394,0.6110488062038366
1700025F22Rik,-0.1704671794871797,-0.9809094629876824,0.4003246407119973,0.6327121309979739
1700025G04Rik,-0.04067811965811963,-0.3688858505054419,0.43639083495322034,0.6601416448972205
1700026D08Rik,0.8571992307692318,1.5877199269431914,0.44903311545680064,0.6700993325297382
1700026J12Rik,0.011347692307692725,0.05280133528408228,0.37034353466290343,0.608558571267305
1700026L06Rik,0.01000435897435814,0.038024127425723336,0.370301592577238,0.6085241101034847
1700028I16Rik,-0.13466179487179453,-0.6073419805815546,0.3817834190494329,0.6178862508985233
1700028J19Rik,-0.11378564102564237,-0.8658817550530565,0.39368613568559024,0.6274441295331324
1700028N14Rik,0.2696138461538462,1.4897694896545322,0.4396130706409579,0.663033234944492
1700028P14Rik,-0.05335769230769305,-0.17727583915236456,0.37123849535475945,0.6092934394483166
1700029F12Rik,-0.18943461538461648,-0.5008126271127561,0.37809432549002214,0.614893751383133
1700029H14Rik,-0.17244333333333373,-1.23697170718627,0.4180720041432638,0.6465848777564039
1700029J07Rik,0.5890264102564098,3.7536946389106625,0.810575892824743,0.9003198836106769
1700029M20Rik,0.057583846153845465,0.27112661549054723,0.37762651513175377,0.6145129054286824
1700029P11Rik,-0.08935410256410226,-0.46375786422184573,0.37697739015102294,0.6139848452128301
1700030J22Rik,0.1633007692307702,1.4434211298635404,0.4353646776981771,0.6598217014453049
1700030K09Rik,0.07515846153846084,0.37672414838735957,0.3746914441307284,0.6121204490382006
1700031F05Rik,-0.040808974358974126,-0.14301032639458108,0.3708955338018941,0.609011932396972
1700031F10Rik,-0.021159743589742597,-0.14560829430360606,0.3709189657367229,0.6090311697579385
1700034E13Rik,-0.20539153846153813,-1.2111141791669044,0.4160938338495079,0.6450533573662786
1700034H15Rik,-0.4840788205128204,-2.1420862327793784,0.5251707189041841,0.7231933328782534
1700034I23Rik,-0.23977410256410314,-1.2207063078136928,0.4168227818169145,0.6456181393183702
1700034J04Rik,-0.4869346153846177,-0.6680869727918279,0.38420454160685236,0.619842352220992
1700034J05Rik,-0.15164974358974437,-1.008757188149582,0.40205613102651805,0.6340789627692422
1700034O15Rik,-0.20178948717948764,-0.6126555708699355,0.3819859992725967,0.6180501591882303
1700036A12Rik,-0.06688615384615382,-0.18544517123532955,0.37133109499186334,0.6093694240703773
1700037C18Rik,-0.14310444444444434,-0.6759205613908373,0.3892880353203598,0.623839875365854
1700037H04Rik,0.4601640512820513,1.8411577409092152,0.6014206379684081,0.7593213558977834
1700039E15Rik,-0.27160923076923105,-0.7927946419994014,0.38989776476837773,0.6244179407803541
1700040L02Rik,0.010462820512819881,0.029460561332279242,0.3702835329024731,0.6085092710078238
1700040N02Rik,-0.08520974358974431,-0.669010058614601,0.38424311208539497,0.6198734645759527
1700042B14Rik,-0.16367897435897394,-0.8560669539692161,0.39315799243385186,0.6270231195369529
1700042G07Rik,-0.08077307692307656,-0.42302759104416326,0.37584867096842983,0.613064981032541
1700042O10Rik,-0.025160769230769375,-0.16585824609228397,0.3711160651875605,0.609192962194706
1700045I11Rik,-0.0448958974358975,-0.3107782129566545,0.3732746320579268,0.6109620545156031
1700047I17Rik2,0.4433789743589731,0.506164459755076,0.37826273714138364,0.615030679837505
1700048O20Rik,0.3609792307692308,1.4646139903234323,0.43729060215175797,0.6612795189265716
1700049E17Rik1,-0.548313846153845,-1.603043786460888,0.45056107842237464,0.6712384661373144
1700049G17Rik,-0.5852917948717966,-2.141012174557071,0.5135043206189602,0.7165921577989535
1700049J03Rik,-0.20654717948718027,-0.6187560015216714,0.3822207536757567,0.6182400453511214
1700051A21Rik,-0.07622269230769207,-0.38472995354473327,0.3906553062374204,0.6248747499632806
1700052N19Rik,0.3914265384615374,0.6230741850759789,0.38239145009708975,0.6183779987468351
1700054O13Rik,-0.45514128205128124,-2.037233769270153,0.49995395496436884,0.7070742216799937
1700055N04Rik,-0.15972564102564046,-0.7750792995022062,0.3890297827725612,0.623722520655268
1700056E22Rik,-0.08307230769230678,-0.5127759209576007,0.3784732585412201,0.6152018031030306
1700056N10Rik,-0.23704692307692277,-1.6051171684898062,0.45076894539955814,0.671393286680436
1700057G04Rik,-0.054405641025641494,-0.3710726269024399,0.37455937570754394,0.6120125617236496
1700057H21Rik,-0.05377948717948655,-0.3547982422867184,0.3741902162792148,0.6117108927256525
1700058G18Rik,-0.3853269230769225,-2.1143742193570696,0.509961983365217,0.714116225389969
1700060J05Rik,-0.16133358974358902,-1.035723433199864,0.40377900494638874,0.6354360746340962
1700061E18Rik,-0.10146794871794862,-1.2245080480795794,0.41711328400052466,0.645843080012881
1700061F12Rik,-0.05458666666666678,-0.6431614263504863,0.3831831796421975,0.619017915445262
1700061G19Rik,0.08327115384615436,0.4015279796909902,0.3762351677839792,0.6133698501381102
1700061I17Rik,-0.050590512820513744,-0.26093834861939214,0.372384185937042,0.6102328948336381
1700063H04Rik,-0.21982025641025515,-1.0233454414710879,0.40298253189952443,0.6348090515261455
1700065D16Rik,-0.05141512820512739,-0.4720827109893447,0.37722085044438053,0.614183075674005
1700065I17Rik,-0.1318315384615385,-0.8315092001426174,0.39186289619146697,0.6259895336117586
1700066B19Rik,-0.07506948717948614,-0.36035695237525944,0.3743144456665723,0.6118124268651073
1700066J24Rik,-0.29427974358974485,-2.216780306247466,0.5238225016991168,0.7237558301658902
1700066M21Rik,-0.1630035897435893,-1.1330272037824953,0.4665172199756989,0.6794396501672446
1700067K01Rik,0.11462641025640963,0.9221361217708529,0.39682937985249117,0.6299439497705261
1700067P10Rik,-0.0066153846153840234,-0.026387898073958388,0.370278170292809,0.6085048646418605
1700069L16Rik,-0.026806153846154146,-0.12288152946749487,0.3707282812027937,0.6088746021988384
1700071K01Rik,-0.10976205128204963,-0.6203064913460008,0.3822807897315973,0.6182885974458832
1700073E17Rik,0.009179179487179567,-0.1602749326696447,0.394286126091654,0.6279217086383855
1700074P13Rik,-0.15712358974358942,-1.2527666539829747,0.41930091929802576,0.6475344927477036
1700080E11Rik,-0.10168307692307632,-0.7531036506501523,0.38798031990086607,0.6228806626480438
1700080N15Rik,-0.11407589743589774,-0.505893343924172,0.37825416261349715,0.6150237089848628
1700080O16Rik,-0.0005951282051270823,-0.00899760379248121,0.3702589401587229,0.6084890633024745
1700082M22Rik,-0.154342820512821,-0.5840191902038993,0.38091511071036077,0.6171832067630816
1700084C06Rik,-0.24255615384615403,-1.084286699120384,0.4069963366904533,0.6379626452155748
1700084J12Rik,-0.1849469230769225,-2.324356085304335,0.5390886356092631,0.7342265560501494
1700086D15Rik,-0.22037102564102717,-0.5290593487335506,0.37900340383398423,0.6156325233724939
1700086L19Rik,0.10261897435897538,0.12344870476988073,0.3707326472160778,0.6088781875022933
1700086P04Rik,-0.01811487179487159,-0.05634456493591326,0.37035561994384203,0.6085685006175081
1700088E04Rik,0.2018987179487164,0.6600350753793573,0.38387035715425505,0.6195727214413616
1700092E19Rik,-0.05288333333333295,-0.6909710424417009,0.3851764409280656,0.6206258461650349
1700093J21Rik,-0.15223102564102486,-0.9882727653388066,0.4007777558411106,0.6330701034175524
1700093K21Rik,-0.03580743589743696,-0.26690281958004913,0.37248257010327834,0.6103135014918795
1700094D03Rik,0.9150074358974338,1.9871665939316778,0.4936573812575985,0.7026075584973439
1700095A21Rik,-0.003467179487178562,-0.02370735325120611,0.37027397396260325,0.6085014165658148
1700095J03Rik,0.06696435897435826,0.4585396233303206,0.3768269910740325,0.6138623551530363
1700099I09Rik,-0.17735358974358917,-1.228922688666717,0.417451753216405,0.6461050636052971
1700101I19Rik,-0.3932630769230778,-1.2365718428371975,0.41804109533446593,0.6465609757280948
1700102P08Rik,0.14141743589743605,0.9577919815352128,0.3989240815030711,0.6316043710291048
1700104B16Rik,-0.25165948717948794,-0.8741045172998024,0.3941332448552827,0.6278003224396136
1700106J16Rik,-0.17964423076923053,-0.5394157901846107,0.3824288620674309,0.618349112362643
1700109F18Rik,-0.046010512820513494,-0.330431347493687,0.37707167029671296,0.6140365402635591
1700109H08Rik,-0.1632428205128198,-0.6481092604221965,0.3833828356765667,0.6191791628249184
1700110I01Rik,-0.11735070512820567,-0.6100446033190595,0.3820896034894921,0.6181281968652829
1700110M21Rik,-0.2197764102564106,-0.5896715326112258,0.3811224263930375,0.6173511370306509
1700111E14Rik,-0.25185794871794887,-1.1763639851199978,0.41350116730289155,0.6430405642748298
1700112E06Rik,0.18029658119658118,0.9641961057695901,0.3998404494885668,0.6323014986795242
1700112M01Rik,-0.44793000000000127,-2.679091222388911,0.5945542158152011,0.7710734179150525
1700113H08Rik,0.023620769230768168,0.12409215844049087,0.3707376247497359,0.6088822749511894
1700116B05Rik,-0.05071205128205136,-0.2514762368689413,0.37223266955984036,0.6101087358494717
1700120B22Rik,-0.020278461538461023,-0.18073877080297218,0.3712772384836405,0.6093252321081415
1700121N20Rik,-0.18456076923076914,-1.5562588130192503,0.44594208191578794,0.6677889501300451
1700122O11Rik,-0.3252307692307683,-0.5907303643536795,0.3811614841117049,0.6173827695293292
1700123I01Rik,-0.029017692307692577,-0.1329994619309935,0.3708091870337206,0.6089410374032289
1700123K08Rik,-0.08441589743589795,-0.5274525939435153,0.3789503552207147,0.6155894372231501
1700123L14Rik,-0.3500676923076922,-1.79528561314989,0.4709767362808783,0.6862774484717376
1700123O20Rik,0.09757871794871775,0.317332186236459,0.37340327639458554,0.6110673255825299
1700125H20Rik,-0.3383356410256413,-1.206853440485984,0.415771886094312,0.6448037578165251
1700128E19Rik,0.04726923076923217,0.19882754667637423,0.37149179754757733,0.6095012695208906
1700128F08Rik,0.07439948717948841,0.2724484751041517,0.37257604061849076,0.610390072509777
1700129C05Rik,-0.2781023076923086,-1.5290857205374506,0.4433221334048956,0.6658244013288306
1810008B01Rik,-0.19437717948717914,-1.3332898011726666,0.4258083381911305,0.652539913101973
1810009A15Rik,0.032343076923078584,0.07439845602852833,0.3704293830770174,0.6086291014049668
1810009J06Rik,-0.1886341025641034,-1.3991424531203775,0.43143139788527607,0.6568343762968532
1810010H24Rik,-0.009956666666666614,-0.0413065879710022,0.3703097300754667,0.6085307963246123
1810010K12Rik,-0.04854846153846193,-0.18705337558971644,0.37134981542264484,0.6093847843707987
1810011H11Rik,-0.34348179487179475,-1.74061940868376,0.4649362829403666,0.681862363633869
