MGI symbol,430AV2_Enrich,430AV2_Hedges_g,430AV2_Var_g,430AV2_SEg
Rbm4b,-0.1964591666666673,2.20573358663611,4.823266922140669,1.7306232662176442
Rbm5,0.4512491166666676,1.1034036362184536,1.2866450535648988,1.0335605102956904
Rbm6,-1.342336057692307,-4.267981240710686,1.2730848968085602,1.1127226101889531
Rbm8a,0.854162291666666,4.224083595160338,1.2195668223413405,1.0993564709414834
Rbms1,-0.2143678125000006,-1.6174717065054793,0.5347207487357608,0.7290571915015297
Rbms2,-0.5612195833333331,-1.6111544056956084,0.5101532091966229,0.7142501026927632
Rbmx,0.1849561217948721,0.26633191513538984,0.5630637774272564,0.7182248127028367
Rbmx2,0.5376295833333318,2.126111229775807,0.597631865668733,0.7730665337917125
Rbmxl1,1.938523749999998,7.751259119247679,3.123162273502439,1.7672470889783463
Rbmy,0.5734533333333331,4.502660519516371,1.3137047198793075,1.1461695860034447
Rbp1,-3.1401825,-6.26999450842896,2.179108328139211,1.4761803169461416
Rbp2,-0.018693333333334117,-0.15053025143305132,0.3931914290877196,0.6270497819852261
Rbp3,-0.09955333333333272,-0.5593973127686381,0.40638533803936855,0.6374835982512558
Rbp4,-2.106065833333335,-8.678030181405274,3.815261814214282,1.9532695190920994
Rbp7,-0.042303333333333804,-0.43737283778993147,0.4008566855713524,0.6331324392031673
Rbpj,0.32805208333333313,1.189055968890086,0.5033985433341268,0.7052154512694191
Rbpjl,-0.3203797916666664,-3.4083104638842867,1.3211092163579787,1.0651345928189924
Rbpms,0.6868691666666669,1.6462282210565071,0.5153463381425548,0.7178762693825133
Rbpms2,1.01418125,7.676875985286265,3.0709989534908315,1.7524265900433122
Rbx1,0.15317722222222052,1.8063153485156949,2.000145727243344,1.254907035493813
Rc3h2,-0.26399083333333273,-1.2906220911824022,0.5524128811412258,0.7352362524421722
Rcan1,-0.390656874999999,0.8493590787633463,2.5633155545278643,1.5923762314339178
Rcan2,-1.6257539814814808,-5.1863701845757015,1.8298948917256892,1.2917353656619202
Rcan3,-0.0109833333333329,-0.4084673303738627,0.4316042576123847,0.656933412144404
Rcbtb1,-0.6772983333333338,-2.4967439325027145,0.6755128339919296,0.8218958778287732
Rcbtb2,0.9906153645833335,3.7322776494079815,1.3224111962341476,1.0655482843473139
Rcc1,-0.24648333333333294,-2.119461072280828,0.5963485145566877,0.7722360484700825
Rcc2,-1.0109460416666667,-5.610267451201125,3.0591989939456448,1.511668481518224
Rccd1,0.9964987500000007,2.650099322915086,0.7113899320294698,0.8434393469772855
Rce1,-0.21761166666666654,-1.0922124391880041,0.4463854588931974,0.668120841534821
Rchy1,-1.0390674999999998,-4.749386532409727,1.4174647507985558,1.1905732866138714
Rcl1,-0.5629862500000016,-3.27130441933171,0.8785902130578414,0.9373314318093902
Rcn1,1.941918750000001,6.712927733490564,2.440497765381823,1.5622092578722682
Rcn3,0.2702087500000019,0.9360413061501157,0.4319875186432977,0.6572575740478749
Rcor1,-0.9082969642857137,-5.15131630884924,2.328718534668131,1.3823813349197154
Rcor2,-0.044318333333333904,-0.44368611225021837,0.4011095204335021,0.6333320775339759
Rcsd1,-0.17056749999999887,-1.0979156685657674,0.4469532226643432,0.6685456025316023
Rcvrn,0.06498749999999909,0.6325666444724498,0.41034966559238495,0.640585408507238
Rd3,0.14333933333333296,0.5409963277919598,0.47423836807287784,0.6857262523956482
Rdh1,-0.26286958333333343,-4.470627887602572,1.3006393542155985,1.1404557660056782
Rdh10,0.9271270833333327,4.067604141930972,1.1442252517630604,1.0696846506158066
Rdh11,-0.04273583333333253,-0.11739631736173675,0.3969860919771602,0.6300595924647442
Rdh12,-0.10670310897435914,-0.5852355765962608,0.44516168018222163,0.6664361683845198
Rdh13,2.0409791666666663,9.227037360095277,4.262080478542153,2.0644806801087174
Rdh14,0.6801304166666675,2.670664310650271,0.7163636337961101,0.8463826757419542
Rdh16,0.32373875000000085,2.3094042438596336,0.6345863656768281,0.7966092929892471
Rdh5,-0.7335349999999989,-2.6328178063952423,0.7072400765911451,0.8409756694406474
Rdh7,-0.010225416666665765,-0.06350820125236327,0.39234478977089293,0.6263743208105621
Rdm1,-0.717059166666667,-3.8904305524336054,1.0801364530291904,1.0392961334620612
Rdx,0.5019140131578954,1.7310116921882917,1.1934921060491042,1.0783747860939346
Rec8,1.9660804166666663,6.397379221360033,2.2524551356919287,1.5008181554378694
Reck,1.6217825000000001,3.4378977718675996,0.929395144233888,0.964051421986342
Recql,0.05085931159420349,-0.4814263218477366,1.728797364250296,1.2492316292310648
Recql4,0.07428833333333351,0.28796269875203145,0.3959306636002676,0.6292302151043508
Reep2,-1.4098749999999995,-3.7188249167049516,1.0207823111108603,1.0103377213144427
Reep3,-0.15828947916666714,-0.25123603322614435,0.8210346467344067,0.8768471123655626
Reep5,-2.1284920833333323,-12.134101726180868,7.113730241871038,2.662017639155436
Reep6,-0.19145416666666737,-1.9628948107569195,0.5672958237013535,0.7531904299055807
Reg1,0.19813083333333292,1.1930791939630359,0.45686318392731,0.675916551008562
Reg2,-0.29062041666666616,-1.1229307365104315,0.449478432833327,0.6704315273264877
Reg3a,0.5153954166666672,1.8950441847258126,0.5553974793362024,0.7452499442040921
Reg3b,0.16436375000000014,1.2842702229497842,0.46713191313131014,0.6834704917780359
Reg3d,0.22023125000000032,1.9269388873285695,0.5609384344923818,0.748958232809001
Reg3g,0.1702900000000005,1.1135539513227388,0.44852520390180994,0.6697202430133122
Reg4,0.20016583333333404,1.1421062201900252,0.45145266825136726,0.6719022758194582
Rel,0.04823708333333254,0.6157387556201542,0.40939483175027225,0.6398396922278832
Rela,-0.46005416666666576,-2.1128220104906146,0.5950713150612243,0.7714086563302387
Relb,-0.3288662499999999,-2.2015914725334422,0.6124798679666048,0.7826109301348946
Rell1,0.39888499999999993,1.0173062969058224,0.4730281472787957,0.6853028861255032
Rell2,-1.4107891666666674,-5.69738253210331,1.8676236272931475,1.3666102689842297
Reln,-1.0515483333333329,-3.052208104747781,0.8156148362736989,0.9031139663817069
Rem1,-0.06117500000000087,-0.5254069225000503,0.4206260925683521,0.6481903548152494
Rem2,-1.9620587499999989,-11.519215712897653,6.423631032890978,2.534488317765734
Renbp,-0.3407616666666682,-1.6144921807519739,0.5106425947746636,0.7145926075566856
Rep15,0.417113333333333,1.5092942726860803,0.4957055129498335,0.7040635716679521
Repin1,0.5112844230769233,2.097479762669916,2.4001572757841383,1.325216684083636
Reps1,0.20225791666666737,0.9516773398747683,0.4333291746620204,0.6582774298591898
Rere,0.02972500000000089,0.10966679919997756,0.3927081313718228,0.626664289210597
Rerg,-0.33864916666666733,-2.259395976683672,0.6242010119448954,0.790063929024035
Resp18,0.8211279166666667,4.207267226155547,1.1967567998007238,1.0939638018694786
Rest,-0.14342312499999954,-1.4462020126475694,0.6287223132354942,0.7788100849526197
Ret,-0.7758583333333338,-3.02564544180716,0.8082764737664445,0.8990419755308673
Retn,-0.06587500000000013,-0.40498372066683447,0.399616540788113,0.6321523082201891
Retnla,0.30489250000000023,1.7365436428520473,0.5292334503119632,0.7274843299425515
Retnlb,0.313190416666667,1.860945135098533,0.549575858144556,0.7413338371776618
Retsat,0.30187791666666675,0.39363488461552965,2.4500187646575116,1.5429568653711618
Rev1,1.0133233333333331,2.2766517715916104,0.6277588805647523,0.7923123630013306
Rev3l,1.8472535416666669,6.256257921993151,4.014157297173226,1.7421038488095757
Rex2,0.13375916666666665,1.6874271778095737,0.5215892074428962,0.7222113315663886
Rexo2,1.5916575000000002,12.860150379633334,7.909591812278033,2.8123996537259837
Rexo4,2.1032100595238115,5.165561814953612,2.3925586379145365,1.3667589162587082
Rfc1,0.75348125,2.273965985188215,0.8347027141373581,0.8769487114494183
Rfc2,-0.45936708333333254,-1.2215849141509085,0.45999189935520074,0.6782270264116587
Rfc3,-0.2604249999999997,-1.6642505915927774,0.5661221944477038,0.7451333538633768
Rfc4,-0.09446375000000007,-0.4320329816361005,0.4006456627524869,0.6329657674412471
Rfc5,0.4592345833333322,2.1625089695155757,0.6047271421167568,0.777642039833725
Rffl,0.948437824074074,3.5029143546918293,1.2382818586211994,1.038387862982472
Rfk,-0.6719979166666662,-4.374819762994498,1.5126019758636107,1.1649612961876117
Rfng,-0.21379062500000012,0.037350045506984175,1.401129731043837,1.1836739711693196
Rfpl4,0.40142166666666634,3.693521671023493,1.0122570189842504,1.0061098443928727
Rftn2,-0.1722338194444446,-0.5679697354100709,0.43805345918079386,0.6607603951896209
Rfwd2,-0.22242458333333381,-1.3399365866529076,0.47377191543565356,0.6883109148020635
Rfwd3,1.2646045833333313,6.33846144181565,2.218347524214413,1.48941180477879
Rfx1,0.0003508333333330782,0.0028119573253722195,0.39216181774715153,0.6262282473245291
Rfx2,-0.12197499999999994,-1.83735350063966,0.5456099986202794,0.7386541806693301
Rfx3,0.21449583333333333,1.3866852837907107,0.4795658254370481,0.6925069136384474
Rfx5,1.378433750000001,6.443754661239325,2.2795239189807663,1.5098092326452262
Rfxank,0.03598541666666666,0.17775349909963636,0.3937879842533814,0.6275247326547243
Rfxap,0.8717095833333328,4.415445810913572,1.278350626929434,1.1306416881264525
Rgcc,-0.20174791666666625,0.36257169084235263,0.8277823514346666,0.9081130069151906
Rgl1,-0.6191427083333325,-2.25829297053627,0.6569841516329649,0.8031953317993973
Rgl2,2.649190833333332,24.23928762998658,27.098664404207,5.20563775191926
Rgl3,-0.6004195833333323,-3.3222543932979547,0.8938602880509497,0.94544184805357
Rgn,0.051085416666666106,0.21949634122462994,0.39435139668837876,0.6279740414128427
Rgr,0.008037083333333861,0.11234027648412805,0.3927351100479029,0.6266858144620021
Rgs1,0.1390983333333322,0.9861667313109448,0.43636713205808403,0.6605809050056503
Rgs10,-0.9582966666666657,-6.111169143706385,2.089724563014653,1.4455879644679712
Rgs11,0.4574033333333336,2.381698758326898,0.6500018663067827,0.8062269322633565
Rgs14,-1.1428495833333328,-6.9598459577859675,2.5939549017928645,1.610575953438044
Rgs16,2.9474215277777773,16.597478767510392,18.631626225764453,3.669412306046759
Rgs17,-1.9100629166666678,-5.779594243678489,1.9105118956770395,1.3822126810578172
Rgs18,0.12224125000000008,1.8042541388229667,0.6845984075886308,0.8073425427672128
Rgs19,1.179309583333335,8.289633498441473,3.515707982809834,1.875022128618709
Rgs2,-0.3131702850877199,-0.7587747788970824,1.3103654426052698,1.1409188641833086
Rgs20,-0.6477000000000004,-4.920755029107037,1.4927900972643426,1.221797895424748
Rgs3,-0.19414821078431396,-1.3977143128057075,0.52718820862784,0.7210325944035149
Rgs4,-4.125343925438596,-12.274631161386436,7.331305666080009,2.6916948098753757
Rgs5,-1.28490875,-4.865348782189626,2.376403105474229,1.3591935636633123
Rgs6,0.060703750000000056,0.8575193906187957,0.4255859813009347,0.6523695128536701
Rgs8,-2.8471670833333333,-6.286631538642724,2.188604008454124,1.47939312167325
